respondent_id,has_seen_any_star_wars_film,has_seen_any_star_wars_film_binary,is_star_wars_fan,is_star_wars_fan_binary,fan_segment,total_movies_seen,movie_consumption_segment,has_complete_movie_ranking,which_character_shot_first,is_familiar_with_expanded_universe,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan,is_expanded_universe_fan_binary,is_star_trek_fan,is_star_trek_fan_binary,gender,age,household_income,education,location_census_region,has_demographic_info,average_character_opinion_score
3290391985.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,south atlantic,1,1.2
3290386524.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",graduate degree,west south central,1,0.9285714285714286
3290380140.0,yes,1,no,0.0,not_fan,0,no_movies_seen,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$25,000 - $49,999",bachelor degree,east north central,1,2.0
3290374523.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,new england,1,1.0
3290371734.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,,some college or associate degree,south atlantic,1,
3290371532.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290371101.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290365225.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,,graduate degree,new england,1,0.75
3290364952.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,45-60,"$0 - $24,999",some college or associate degree,east north central,1,1.25
3290359700.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",some college or associate degree,pacific,1,
3290358751.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$150,000+",graduate degree,middle atlantic,1,
3290350512.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,18-29,"$50,000 - $99,999",bachelor degree,middle atlantic,1,0.7142857142857143
3290347473.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,18-29,"$25,000 - $49,999",some college or associate degree,south atlantic,1,0.5714285714285714
3290344571.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$50,000 - $99,999",bachelor degree,east north central,1,1.2142857142857142
3290343366.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,new england,1,1.0769230769230769
3290342169.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,male,18-29,"$50,000 - $99,999",some college or associate degree,west north central,1,1.4545454545454546
3290342102.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$150,000+",bachelor degree,west north central,1,1.8
3290340804.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",high school degree,south atlantic,1,2.0
3290337251.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,south atlantic,1,2.0
3290335343.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290329580.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,,,new england,1,
3290328309.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,south atlantic,1,1.1
3290325811.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,30-44,"$25,000 - $49,999",bachelor degree,west south central,1,0.8571428571428571
3290324518.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,south atlantic,1,1.5454545454545454
3290320007.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$25,000 - $49,999",bachelor degree,new england,1,1.7142857142857142
3290318577.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,pacific,1,0.6923076923076923
3290317691.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,30-44,"$150,000+",graduate degree,pacific,1,0.8333333333333334
3290316632.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,,high school degree,south atlantic,1,1.0
3290316375.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,pacific,1,2.0
3290315336.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,45-60,"$100,000 - $149,999",bachelor degree,middle atlantic,1,1.7272727272727273
3290310304.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$0 - $24,999",high school degree,west south central,1,
3290309722.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$100,000 - $149,999",bachelor degree,pacific,1,1.5
3290309711.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",graduate degree,pacific,1,1.25
3290304610.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290297761.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",some college or associate degree,south atlantic,1,
3290296317.0,yes,1,no,0.0,not_fan,2,low_consumption,1,greedo,no,0.0,,,no,0.0,female,45-60,"$100,000 - $149,999",bachelor degree,west south central,1,1.5555555555555556
3290295809.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,,graduate degree,east north central,1,1.4285714285714286
3290294922.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,east north central,1,
3290294142.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290292697.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,45-60,"$150,000+",bachelor degree,mountain,1,0.6428571428571429
3290289176.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290287101.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",high school degree,south atlantic,1,
3290283817.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,female,> 60,,high school degree,pacific,1,0.7142857142857143
3290283139.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$50,000 - $99,999",high school degree,east north central,1,1.5714285714285714
3290280642.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$0 - $24,999",graduate degree,west south central,1,
3290279732.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,30-44,"$50,000 - $99,999",high school degree,middle atlantic,1,0.21428571428571427
3290269777.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,mountain,1,1.4285714285714286
3290268027.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,bachelor degree,east north central,1,
3290266084.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,,graduate degree,west south central,1,1.0909090909090908
3290262568.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",graduate degree,east north central,1,0.0
3290257673.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$50,000 - $99,999",some college or associate degree,east north central,1,0.7142857142857143
3290249464.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,
3290248279.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,west south central,1,
3290248167.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290229579.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,,some college or associate degree,pacific,1,1.7
3290227264.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",some college or associate degree,south atlantic,1,0.7142857142857143
3290225128.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",bachelor degree,west south central,1,
3290223393.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$25,000 - $49,999",some college or associate degree,middle atlantic,1,1.8571428571428572
3290216970.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,new england,1,0.8571428571428571
3290213089.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,45-60,"$25,000 - $49,999",bachelor degree,east north central,1,1.2307692307692308
3290210801.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,45-60,,graduate degree,west north central,1,1.5714285714285714
3290209773.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,,some college or associate degree,middle atlantic,1,1.4444444444444444
3290209744.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,18-29,"$50,000 - $99,999",some college or associate degree,south atlantic,1,0.6428571428571429
3290206907.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,30-44,"$25,000 - $49,999",some college or associate degree,south atlantic,1,0.07142857142857142
3290203063.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$150,000+",bachelor degree,new england,1,1.0714285714285714
3290201752.0,yes,1,no,0.0,not_fan,1,low_consumption,1,han,no,0.0,,,no,0.0,female,> 60,"$150,000+",high school degree,pacific,1,1.5
3290196296.0,yes,1,no,0.0,not_fan,2,low_consumption,1,greedo,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",some college or associate degree,west north central,1,1.5714285714285714
3290193368.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290191566.0,yes,1,yes,1.0,fan,5,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,"$0 - $24,999",some college or associate degree,south atlantic,1,1.6428571428571428
3290188213.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,18-29,,bachelor degree,east south central,1,0.6428571428571429
3290185244.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$50,000 - $99,999",bachelor degree,south atlantic,1,
3290184813.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290182531.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,
3290180442.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,some college or associate degree,south atlantic,1,
3290176915.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290176563.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,18-29,"$50,000 - $99,999",some college or associate degree,pacific,1,1.25
3290174629.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$100,000 - $149,999",graduate degree,mountain,1,
3290174048.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290173775.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$50,000 - $99,999",some college or associate degree,west north central,1,2.0
3290173176.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,18-29,"$25,000 - $49,999",graduate degree,south atlantic,1,0.8571428571428571
3290167473.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$150,000+",bachelor degree,pacific,1,
3290164098.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290159455.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$0 - $24,999",high school degree,south atlantic,1,
3290159056.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$25,000 - $49,999",less than high school degree,pacific,1,
3290157529.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,18-29,"$100,000 - $149,999",bachelor degree,pacific,1,0.42857142857142855
3290149698.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$0 - $24,999",graduate degree,south atlantic,1,1.4166666666666667
3290148834.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$25,000 - $49,999",some college or associate degree,pacific,1,1.0909090909090908
3290145517.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",bachelor degree,east north central,1,1.6666666666666667
3290142232.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,18-29,"$50,000 - $99,999",bachelor degree,middle atlantic,1,1.0714285714285714
3290139192.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,mountain,1,1.4166666666666667
3290137793.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,> 60,,some college or associate degree,east north central,1,0.7692307692307693
3290128978.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$0 - $24,999",graduate degree,pacific,1,
3290128468.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",graduate degree,west south central,1,1.5
3290127670.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,south atlantic,1,
3290125801.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,> 60,"$150,000+",graduate degree,east north central,1,1.5
3290125784.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",some college or associate degree,east north central,1,1.0
3290125550.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,18-29,"$25,000 - $49,999",high school degree,east north central,1,2.0
3290125357.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$50,000 - $99,999",high school degree,middle atlantic,1,1.0714285714285714
3290124259.0,yes,1,no,0.0,not_fan,5,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,18-29,"$150,000+",high school degree,new england,1,1.4285714285714286
3290116629.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,graduate degree,new england,1,
3290116182.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,"$100,000 - $149,999",bachelor degree,mountain,1,1.2857142857142858
3290109779.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,no,0.0,male,30-44,"$50,000 - $99,999",some college or associate degree,pacific,1,1.0
3290103593.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,"$0 - $24,999",bachelor degree,pacific,1,0.5384615384615384
3290099797.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$100,000 - $149,999",some college or associate degree,new england,1,0.9166666666666666
3290097546.0,yes,1,yes,1.0,fan,2,low_consumption,1,greedo,no,0.0,,,yes,1.0,male,> 60,,graduate degree,east north central,1,1.3333333333333333
3290097268.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290095220.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290094384.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,
3290083352.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290082468.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",bachelor degree,middle atlantic,1,
3290081504.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290081040.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,pacific,1,
3290076587.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$25,000 - $49,999",high school degree,west south central,1,
3290071379.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,new england,1,
3290070395.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,west south central,1,1.2142857142857142
3290068892.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,mountain,1,0.42857142857142855
3290068765.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,45-60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,0.7142857142857143
3290063543.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,1.3846153846153846
3290062936.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290061815.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,pacific,1,0.6428571428571429
3290058506.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,1.0
3290058216.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",high school degree,south atlantic,1,1.5833333333333333
3290050695.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,
3290049932.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,"$25,000 - $49,999",some college or associate degree,west south central,1,
3290049231.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",graduate degree,new england,1,0.9
3290048884.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,45-60,,some college or associate degree,west south central,1,1.0714285714285714
3290047842.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,30-44,"$100,000 - $149,999",bachelor degree,new england,1,1.0714285714285714
3290047689.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,some college or associate degree,mountain,1,
3290047483.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,45-60,"$25,000 - $49,999",some college or associate degree,west north central,1,1.4285714285714286
3290046627.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,18-29,"$25,000 - $49,999",bachelor degree,west south central,1,0.7142857142857143
3290042369.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,pacific,1,2.0
3290038794.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$150,000+",graduate degree,new england,1,1.0
3290034196.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,,some college or associate degree,west south central,1,
3290032864.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$100,000 - $149,999",graduate degree,east north central,1,1.0833333333333333
3290029531.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,1.0769230769230769
3290024333.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,mountain,1,2.0
3290022302.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,18-29,"$25,000 - $49,999",bachelor degree,pacific,1,0.5714285714285714
3290019869.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,greedo,no,0.0,,,no,0.0,male,> 60,"$25,000 - $49,999",bachelor degree,west north central,1,1.1428571428571428
3290019779.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290018381.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,"$25,000 - $49,999",graduate degree,east north central,1,0.9285714285714286
3290017901.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290014606.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,graduate degree,middle atlantic,1,
3290013239.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3290011286.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,,graduate degree,south atlantic,1,1.9090909090909092
3290010419.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$100,000 - $149,999",graduate degree,middle atlantic,1,-0.5714285714285714
3290008538.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,some college or associate degree,south atlantic,1,
3290005674.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,mountain,1,-0.8571428571428571
3290002601.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",graduate degree,east north central,1,0.7857142857142857
3289997713.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",bachelor degree,mountain,1,1.1428571428571428
3289997196.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,,bachelor degree,east north central,1,0.6428571428571429
3289996800.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,new england,1,0.8461538461538461
3289996025.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,30-44,"$100,000 - $149,999",graduate degree,pacific,1,1.5714285714285714
3289995352.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$25,000 - $49,999",bachelor degree,east south central,1,2.0
3289993284.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,south atlantic,1,1.5555555555555556
3289991708.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$0 - $24,999",high school degree,pacific,1,
3289989311.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$0 - $24,999",high school degree,south atlantic,1,
3289988393.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,pacific,1,1.5384615384615385
3289987865.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,,graduate degree,west south central,1,
3289986698.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",some college or associate degree,east south central,1,0.5
3289985995.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,pacific,1,1.7142857142857142
3289980534.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,,graduate degree,new england,1,1.4166666666666667
3289973506.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,,graduate degree,pacific,1,1.1428571428571428
3289972382.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,pacific,1,
3289971452.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,
3289971256.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,30-44,,bachelor degree,east north central,1,1.3571428571428572
3289963393.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$150,000+",bachelor degree,mountain,1,1.5555555555555556
3289962839.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,,,east north central,1,
3289962614.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,west north central,1,1.1428571428571428
3289956408.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,
3289955364.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,0.7142857142857143
3289952496.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",some college or associate degree,new england,1,0.07142857142857142
3289951011.0,yes,1,no,0.0,not_fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",bachelor degree,east north central,1,1.1428571428571428
