respondent_id,has_seen_any_star_wars_film,is_star_wars_fan,seen_episode_i_the_phantom_menace,seen_episode_ii_attack_of_the_clones,seen_episode_iii_revenge_of_the_sith,seen_episode_iv_a_new_hope,seen_episode_v_the_empire_strikes_back,seen_episode_vi_return_of_the_jedi,rank_episode_i_the_phantom_menace,rank_episode_ii_attack_of_the_clones,rank_episode_iii_revenge_of_the_sith,rank_episode_iv_a_new_hope,rank_episode_v_the_empire_strikes_back,rank_episode_vi_return_of_the_jedi,opinion_han_solo,opinion_luke_skywalker,opinion_princess_leia_organa,opinion_anakin_skywalker,opinion_obi_wan_kenobi,opinion_emperor_palpatine,opinion_darth_vader,opinion_lando_calrissian,opinion_boba_fett,opinion_c_3po,opinion_r2_d2,opinion_jar_jar_binks,opinion_padme_amidala,opinion_yoda,which_character_shot_first,is_familiar_with_expanded_universe,is_expanded_universe_fan,is_star_trek_fan,gender,age,household_income,education,location_census_region,total_movies_seen,has_complete_movie_ranking,opinion_score_han_solo,opinion_score_luke_skywalker,opinion_score_princess_leia_organa,opinion_score_anakin_skywalker,opinion_score_obi_wan_kenobi,opinion_score_emperor_palpatine,opinion_score_darth_vader,opinion_score_lando_calrissian,opinion_score_boba_fett,opinion_score_c_3po,opinion_score_r2_d2,opinion_score_jar_jar_binks,opinion_score_padme_amidala,opinion_score_yoda,average_character_opinion_score,has_seen_any_star_wars_film_binary,is_star_wars_fan_binary,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan_binary,is_star_trek_fan_binary,movie_consumption_segment,fan_segment,has_demographic_info
3288623870.0,yes,yes,1,1,1,1,1,1,2.0,5.0,6.0,1.0,3.0,4.0,very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,very unfavorably,unfamiliar (n/a),very unfavorably,very favorably,very favorably,very unfavorably,very favorably,very favorably,han,no,,yes,female,45-60,,graduate degree,east south central,6,1,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,,-2.0,2.0,2.0,-2.0,2.0,2.0,0.7692307692307693,1,1.0,0.0,,1.0,high_consumption,fan,1
3288623420.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,> 60,"$50,000 - $99,999",some college or associate degree,mountain,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288623033.0,yes,yes,0,1,1,0,1,1,5.0,3.0,4.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),i don't understand this question,no,,yes,female,45-60,,bachelor degree,west south central,4,1,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.2857142857142858,1,1.0,0.0,,1.0,medium_consumption,fan,1
3288620198.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,very unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,greedo,no,,yes,female,30-44,"$25,000 - $49,999",some college or associate degree,mountain,6,1,1.0,2.0,1.0,1.0,2.0,-2.0,-1.0,0.0,-1.0,1.0,2.0,1.0,1.0,2.0,0.7142857142857143,1,1.0,0.0,,1.0,high_consumption,fan,1
3288618459.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,2.0,1.0,unfamiliar (n/a),very favorably,somewhat favorably,unfamiliar (n/a),very favorably,unfamiliar (n/a),somewhat unfavorably,unfamiliar (n/a),unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,45-60,"$100,000 - $149,999",graduate degree,middle atlantic,2,1,,2.0,1.0,,2.0,,-1.0,,,0.0,1.0,-1.0,,2.0,0.75,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288617343.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288617091.0,yes,no,1,1,0,1,1,1,4.0,6.0,5.0,1.0,2.0,3.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,very unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very unfavorably,somewhat favorably,very favorably,greedo,no,,no,male,18-29,"$100,000 - $149,999",high school degree,middle atlantic,5,1,1.0,1.0,1.0,1.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-2.0,1.0,2.0,0.2857142857142857,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3288614671.0,yes,no,1,1,0,1,1,1,5.0,4.0,6.0,2.0,1.0,3.0,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,somewhat favorably,unfamiliar (n/a),somewhat unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat unfavorably,somewhat favorably,very favorably,han,no,,yes,female,45-60,"$50,000 - $99,999",graduate degree,east north central,5,1,0.0,1.0,0.0,-1.0,1.0,,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,2.0,0.23076923076923078,1,0.0,0.0,,1.0,high_consumption,not_fan,1
3288614539.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,2.0,3.0,1.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,very unfavorably,somewhat unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,very unfavorably,somewhat favorably,very favorably,i don't understand this question,no,,no,male,30-44,,graduate degree,mountain,6,1,2.0,2.0,2.0,-1.0,2.0,-2.0,-1.0,1.0,0.0,2.0,2.0,-2.0,1.0,2.0,0.7142857142857143,1,1.0,0.0,,0.0,high_consumption,fan,1
3288614195.0,yes,no,1,1,1,0,1,1,2.0,3.0,4.0,6.0,1.0,5.0,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),i don't understand this question,no,,no,female,18-29,"$25,000 - $49,999",bachelor degree,pacific,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3288613051.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,18-29,,some college or associate degree,middle atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288609566.0,yes,no,1,1,1,1,1,1,6.0,3.0,1.0,2.0,4.0,5.0,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,very unfavorably,very unfavorably,very favorably,somewhat favorably,very favorably,very favorably,somewhat unfavorably,very favorably,very favorably,i don't understand this question,no,,yes,female,18-29,"$25,000 - $49,999",bachelor degree,mountain,6,1,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,0.9285714285714286,1,0.0,0.0,,1.0,high_consumption,not_fan,1
3288608965.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288604946.0,yes,no,1,1,1,1,1,1,3.0,2.0,1.0,4.0,5.0,6.0,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,i don't understand this question,no,,no,female,45-60,,some college or associate degree,pacific,6,1,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35714285714285715,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3288602883.0,yes,yes,1,1,1,1,1,1,4.0,3.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,i don't understand this question,no,,yes,female,> 60,"$25,000 - $49,999",some college or associate degree,west south central,6,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.8571428571428572,1,1.0,0.0,,1.0,high_consumption,fan,1
3288601847.0,yes,yes,1,1,1,1,1,1,5.0,6.0,3.0,2.0,1.0,4.0,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,han,yes,yes,yes,male,45-60,"$50,000 - $99,999",some college or associate degree,west south central,6,1,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.1428571428571428,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3288601827.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,"$25,000 - $49,999",high school degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288599799.0,yes,yes,1,1,1,1,1,1,5.0,2.0,3.0,6.0,1.0,4.0,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,han,yes,no,yes,male,> 60,"$25,000 - $49,999",some college or associate degree,pacific,6,1,2.0,2.0,1.0,1.0,2.0,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,2.0,1.1538461538461537,1,1.0,1.0,0.0,1.0,high_consumption,fan,1
3288599067.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,2.0,3.0,1.0,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very unfavorably,somewhat favorably,somewhat favorably,unfamiliar (n/a),somewhat favorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,yes,female,> 60,"$50,000 - $99,999",graduate degree,mountain,6,1,2.0,1.0,2.0,0.0,2.0,-2.0,1.0,1.0,,1.0,2.0,-1.0,0.0,2.0,0.8461538461538461,1,1.0,0.0,,1.0,high_consumption,fan,1
3288593331.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,45-60,,some college or associate degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288590836.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,0
3288588424.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,18-29,"$0 - $24,999",high school degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288587373.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,2.0,1.0,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very unfavorably,somewhat unfavorably,somewhat favorably,very favorably,somewhat favorably,very favorably,very unfavorably,somewhat favorably,very favorably,han,no,,yes,,,,,,6,1,2.0,1.0,2.0,2.0,2.0,-2.0,-1.0,1.0,2.0,1.0,2.0,-2.0,1.0,2.0,0.9285714285714286,1,1.0,0.0,,1.0,high_consumption,fan,0
3288586178.0,yes,no,0,0,0,1,1,1,4.0,5.0,6.0,3.0,2.0,1.0,somewhat favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),very unfavorably,somewhat unfavorably,very unfavorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,han,no,,no,female,45-60,"$50,000 - $99,999",bachelor degree,east south central,3,1,1.0,2.0,2.0,2.0,2.0,,-2.0,-1.0,-2.0,2.0,2.0,1.0,1.0,2.0,0.9230769230769231,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3288585053.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,2.0,1.0,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very unfavorably,somewhat unfavorably,somewhat favorably,very favorably,somewhat favorably,very favorably,very unfavorably,somewhat favorably,very favorably,han,no,,yes,female,18-29,"$50,000 - $99,999",bachelor degree,mountain,6,1,2.0,1.0,2.0,2.0,2.0,-2.0,-1.0,1.0,2.0,1.0,2.0,-2.0,1.0,2.0,0.9285714285714286,1,1.0,0.0,,1.0,high_consumption,fan,1
3288584578.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,1.0,2.0,3.0,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,han,no,,yes,male,30-44,"$50,000 - $99,999",graduate degree,mountain,6,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5714285714285714,1,1.0,0.0,,1.0,high_consumption,fan,1
3288583884.0,yes,no,0,0,0,0,1,0,4.0,6.0,5.0,3.0,2.0,1.0,somewhat favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,very favorably,greedo,yes,no,no,male,> 60,"$0 - $24,999",graduate degree,,1,1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.1428571428571428,1,0.0,1.0,0.0,0.0,low_consumption,not_fan,1
3288583591.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288581774.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288580684.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,0
3288580145.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,"$100,000 - $149,999",bachelor degree,west north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288579719.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,0
3288579445.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,45-60,"$150,000+",bachelor degree,west south central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288578983.0,yes,no,0,0,0,0,1,1,5.0,4.0,3.0,6.0,2.0,1.0,,,,,,,,,,,,,,,i don't understand this question,no,,no,female,45-60,,graduate degree,new england,2,1,,,,,,,,,,,,,,,,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288578072.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,no,,yes,female,45-60,"$150,000+",graduate degree,west south central,6,1,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,-1.0,2.0,2.0,1.0,0.0,2.0,1.2142857142857142,1,1.0,0.0,,1.0,high_consumption,fan,1
3288576462.0,yes,yes,1,1,1,1,1,1,4.0,6.0,5.0,2.0,3.0,1.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,very unfavorably,very unfavorably,somewhat unfavorably,somewhat unfavorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,han,no,,yes,female,45-60,"$25,000 - $49,999",some college or associate degree,west south central,6,1,1.0,1.0,1.0,1.0,2.0,-2.0,-2.0,-1.0,-1.0,2.0,2.0,1.0,1.0,2.0,0.5714285714285714,1,1.0,0.0,,1.0,high_consumption,fan,1
3288574703.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,2.0,1.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,han,yes,yes,yes,male,30-44,"$50,000 - $99,999",graduate degree,east north central,6,1,2.0,2.0,2.0,-1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,-2.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3288571196.0,yes,no,0,0,0,0,1,1,2.0,3.0,4.0,5.0,6.0,1.0,somewhat favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,unfamiliar (n/a),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,very unfavorably,unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,30-44,"$0 - $24,999",bachelor degree,east north central,2,1,1.0,2.0,2.0,1.0,1.0,,-2.0,,,2.0,2.0,-2.0,,2.0,0.9,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288568534.0,yes,no,1,1,1,1,1,1,5.0,6.0,4.0,3.0,1.0,2.0,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,somewhat favorably,very unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),i don't understand this question,no,,no,male,30-44,"$50,000 - $99,999",some college or associate degree,south atlantic,6,1,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,-2.0,1.0,0.0,0.42857142857142855,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3288567242.0,yes,no,1,0,0,1,1,1,4.0,5.0,6.0,2.0,3.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),very unfavorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,i don't understand this question,no,,no,female,18-29,"$100,000 - $149,999",bachelor degree,east south central,4,1,2.0,2.0,2.0,2.0,2.0,,-2.0,0.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.2307692307692308,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3288567154.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,very unfavorably,somewhat favorably,very favorably,greedo,no,,yes,male,> 60,"$50,000 - $99,999",graduate degree,middle atlantic,6,1,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,-2.0,1.0,2.0,1.2857142857142858,1,1.0,0.0,,1.0,high_consumption,fan,1
3288563970.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,"$50,000 - $99,999",graduate degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288563342.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,30-44,"$100,000 - $149,999",graduate degree,new england,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288563065.0,yes,no,0,0,0,1,1,1,4.0,5.0,6.0,1.0,3.0,2.0,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),very favorably,unfamiliar (n/a),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,male,45-60,"$0 - $24,999",bachelor degree,,3,1,0.0,2.0,0.0,,2.0,,2.0,0.0,0.0,1.0,1.0,,,2.0,1.0,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3288559700.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288559015.0,yes,no,1,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),,somewhat favorably,i don't understand this question,no,,no,female,45-60,"$50,000 - $99,999",graduate degree,south atlantic,1,1,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,1.0,0.7692307692307693,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288558131.0,yes,no,0,0,0,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,unfamiliar (n/a),very unfavorably,somewhat favorably,somewhat unfavorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,male,> 60,"$50,000 - $99,999",graduate degree,pacific,3,1,1.0,1.0,1.0,1.0,1.0,,-2.0,1.0,-1.0,1.0,1.0,0.0,,1.0,0.5,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3288557322.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,,some college or associate degree,east south central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288553903.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,2.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very unfavorably,somewhat favorably,very favorably,greedo,no,,no,male,30-44,"$25,000 - $49,999",high school degree,middle atlantic,6,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,-2.0,1.0,2.0,1.5,1,1.0,0.0,,0.0,high_consumption,fan,1
3288553457.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288552984.0,yes,yes,1,1,1,0,1,1,4.0,1.0,2.0,5.0,6.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,no,,yes,female,> 60,"$25,000 - $49,999",some college or associate degree,south atlantic,5,1,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.1428571428571428,1,1.0,0.0,,1.0,high_consumption,fan,1
3288551156.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3288549677.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,30-44,"$0 - $24,999",graduate degree,east north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288547379.0,yes,yes,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,somewhat favorably,very favorably,very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),greedo,no,,no,male,> 60,"$25,000 - $49,999",bachelor degree,west south central,2,1,2.0,2.0,2.0,2.0,2.0,0.0,-1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.2142857142857142,1,1.0,0.0,,0.0,low_consumption,fan,1
3288545527.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very unfavorably,very favorably,unfamiliar (n/a),very unfavorably,somewhat favorably,unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,> 60,"$50,000 - $99,999",graduate degree,east north central,2,1,2.0,2.0,2.0,-2.0,2.0,,-2.0,1.0,,2.0,2.0,,,2.0,1.1,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288544295.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,unfamiliar (n/a),very favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,45-60,"$50,000 - $99,999",bachelor degree,middle atlantic,2,1,2.0,2.0,2.0,,2.0,,0.0,,,2.0,2.0,,,2.0,1.75,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3288539645.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,> 60,"$150,000+",graduate degree,new england,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3288538248.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,3.0,2.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,yes,male,18-29,"$0 - $24,999",some college or associate degree,mountain,6,1,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.2857142857142858,1,1.0,0.0,,1.0,high_consumption,fan,1
